dataset,idx,variant_id,transform,target,validation_note,ai_label,ai_risk,ai_exclude_from_metrics,ai_notes
codexglue,23504,23504__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,false,Whitespace-only layout change; no executable token is intentionally introduced. Whitespace-normalized code matches.
bigvul,bigvul-d31c4d3cbdbe01ea3ded16a584de94149ecd31d9-147-after,bigvul-d31c4d3cbdbe01ea3ded16a584de94149ecd31d9-147-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-f14efc560a12a513696d6396413b138879dabd7a-1264-after,bigvul-f14efc560a12a513696d6396413b138879dabd7a-1264-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-0befd1f3745055c32940f5faf9559be6a14395e6-2584-after,bigvul-0befd1f3745055c32940f5faf9559be6a14395e6-2584-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-a5b2c5b2ad5853591a6cac6134cd0f599a720865-628-after,bigvul-a5b2c5b2ad5853591a6cac6134cd0f599a720865-628-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-f1574f25e1402e748bf2bd7e28ce3dd96ceb1ca4-830-after,bigvul-f1574f25e1402e748bf2bd7e28ce3dd96ceb1ca4-830-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713-before,bigvul-ac23b02ecb741e5de60f5235ea443790c88a0b80-1713-before__comment_banner,comment_banner,1,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-5472db1c7eca35822219d03be5c817d9a9258c11-1113-after,bigvul-5472db1c7eca35822219d03be5c817d9a9258c11-1113-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-727-after,bigvul-04aaacb936a08d70862d6d9d7e8354721ae46be8-727-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-d8316f3991d207fe32881a9ac20241be8fa2bad0-87-after,bigvul-d8316f3991d207fe32881a9ac20241be8fa2bad0-87-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-1777aa6484af15014b8691082a8c3075418786f5-1484-after,bigvul-1777aa6484af15014b8691082a8c3075418786f5-1484-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-f911e11e7f6b5c0d6f5ee694a9871de6619889f7-1022-after,bigvul-f911e11e7f6b5c0d6f5ee694a9871de6619889f7-1022-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-7fa8bd35982700cb2cb6ce22d05128c019a2b587-1167-after,bigvul-7fa8bd35982700cb2cb6ce22d05128c019a2b587-1167-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-3b0d77670a0613f409110817455d2137576b485a-661-after,bigvul-3b0d77670a0613f409110817455d2137576b485a-661-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-f1a142d29ad1dfaecd3b609051b476440289ec72-1387-after,bigvul-f1a142d29ad1dfaecd3b609051b476440289ec72-1387-after__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
bigvul,bigvul-c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911?w=1-1681-after,bigvul-c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911?w=1-1681-after__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
bigvul,bigvul-c13e1da62b5f5f0e6fe8c1f769a5a28415415244-2082-after,bigvul-c13e1da62b5f5f0e6fe8c1f769a5a28415415244-2082-after__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
bigvul,bigvul-e5285319229a5d77bf316bb0d3a6cbd3cb8666d9-2333-after,bigvul-e5285319229a5d77bf316bb0d3a6cbd3cb8666d9-2333-after__control_flow_rewrite,control_flow_rewrite,0,inverted simple returning if/else,preserved_with_precondition,medium,false,Inverts a restricted returning if/else where both branches return; branch expressions must remain unchanged.
bigvul,bigvul-9b04ffd8e7a07e9b2947fe5b71acf85dff38a63f-346-after,bigvul-9b04ffd8e7a07e9b2947fe5b71acf85dff38a63f-346-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-727ba748e110b4de50d142edca9d6a9b7e6111d8-1545-after,bigvul-727ba748e110b4de50d142edca9d6a9b7e6111d8-1545-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-6b7339f4c31ad69c8e9c0b2859276e22cf72176d-2850-after,bigvul-6b7339f4c31ad69c8e9c0b2859276e22cf72176d-2850-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-2119afbe74ee0c914c1d5c4c859c594c08b0ad42-2571-after,bigvul-2119afbe74ee0c914c1d5c4c859c594c08b0ad42-2571-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-472271b153c5dc53c28beac55480a8d8434b2d5c-1650-before,bigvul-472271b153c5dc53c28beac55480a8d8434b2d5c-1650-before__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-c5759e7b76f5bf844be6c6641cc1b356bbc83869-513-after,bigvul-c5759e7b76f5bf844be6c6641cc1b356bbc83869-513-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-4a1d704194a441bf83c636004a479e01360ec850-1381-after,bigvul-4a1d704194a441bf83c636004a479e01360ec850-1381-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-d4cd2b2c0953ad7e9fa988c234eb9361be80fe81-1895-after,bigvul-d4cd2b2c0953ad7e9fa988c234eb9361be80fe81-1895-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-401d30ef93030afbf7e81e53a11b68fc36194502-1792-after,bigvul-401d30ef93030afbf7e81e53a11b68fc36194502-1792-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-96dbafe288dbe2f0cc45fa3c39daf6d0c37acbab-339-after,bigvul-96dbafe288dbe2f0cc45fa3c39daf6d0c37acbab-339-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-5d4405f601fa11a8955fd7611532c982420e4206-2512-after,bigvul-5d4405f601fa11a8955fd7611532c982420e4206-2512-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-8fe377e93b4b56060e5bbfb6f3142ceaeca744fa-1053-after,bigvul-8fe377e93b4b56060e5bbfb6f3142ceaeca744fa-1053-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-5f00110f7273f9ff04ac69a5f85bb535a4fd0987-929-after,bigvul-5f00110f7273f9ff04ac69a5f85bb535a4fd0987-929-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-d1a59e4e845a01d7d7b80ef184b672752a9eae4d-2835-after,bigvul-d1a59e4e845a01d7d7b80ef184b672752a9eae4d-2835-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-7b2d314a61fd0e12f47c62996cb49ec0d1ba747a-1030-after,bigvul-7b2d314a61fd0e12f47c62996cb49ec0d1ba747a-1030-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-a69c7b5d863dacbb08bfaa04359e3bc0bb4470dc-539-after,bigvul-a69c7b5d863dacbb08bfaa04359e3bc0bb4470dc-539-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-e9841fbdaf41b4a2baaa413f94d5c0197f9261f4-1937-after,bigvul-e9841fbdaf41b4a2baaa413f94d5c0197f9261f4-1937-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-b944f670bb7a8a919daac497a4ea0536c954c201-1136-after,bigvul-b944f670bb7a8a919daac497a4ea0536c954c201-1136-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-bceb03fd2be95097a7b409ea59914f332fb6bc86-1646-after,bigvul-bceb03fd2be95097a7b409ea59914f332fb6bc86-1646-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-1e7aed70144b4673fc26e73062064b6724795e5f-919-after,bigvul-1e7aed70144b4673fc26e73062064b6724795e5f-919-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1365-after,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1365-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-6ec82562ffc6f297d0de36d65776cff8e5704867-2177-after,bigvul-6ec82562ffc6f297d0de36d65776cff8e5704867-2177-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-f26f9aff6aaf67e9a430d16c266f91b13a5bff64-1740-after,bigvul-f26f9aff6aaf67e9a430d16c266f91b13a5bff64-1740-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-349addc3be4fcdad9bd4ec01ad1ccd916c898ed8-982-after,bigvul-349addc3be4fcdad9bd4ec01ad1ccd916c898ed8-982-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-99253eb750fda6a644d5188fb26c43bad8d5a745-1673-after,bigvul-99253eb750fda6a644d5188fb26c43bad8d5a745-1673-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-954d75b2b64e4799f360d2a6bf9cff6d9fee37e7-1820-after,bigvul-954d75b2b64e4799f360d2a6bf9cff6d9fee37e7-1820-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-5f5bc6b1e2d5a6f827bc860ef2dc5b6f365d1339-1595-after,bigvul-5f5bc6b1e2d5a6f827bc860ef2dc5b6f365d1339-1595-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-5b82f4f90c3d531313714df4b936f92fb0ff15cf-630-after,bigvul-5b82f4f90c3d531313714df4b936f92fb0ff15cf-630-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-3f190e3aec212fc8c61e202c51400afa7384d4bc-1509-after,bigvul-3f190e3aec212fc8c61e202c51400afa7384d4bc-1509-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-4ff22863d895cb7ebfced4cf923a012a614adaa8-381-after,bigvul-4ff22863d895cb7ebfced4cf923a012a614adaa8-381-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-124fb22a13fafa3648e4e15b4f207c7096d8155e-2403-after,bigvul-124fb22a13fafa3648e4e15b4f207c7096d8155e-2403-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-74aaa70032784e7cf00256821f29b2b53edb6589-325-after,bigvul-74aaa70032784e7cf00256821f29b2b53edb6589-325-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-e4f3aa2e1e67bb48dfbaaf1cad59013d5a5bc276-2872-after,bigvul-e4f3aa2e1e67bb48dfbaaf1cad59013d5a5bc276-2872-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-d7fc532c42f0e9bf427923bab85433282b3e5117-694-after,bigvul-d7fc532c42f0e9bf427923bab85433282b3e5117-694-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-f85a87ec670ad0fce9d98d90c9a705b72a288154-2779-after,bigvul-f85a87ec670ad0fce9d98d90c9a705b72a288154-2779-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-22531545514043e04633e1c015c7540b9de9dbe4-772-after,bigvul-22531545514043e04633e1c015c7540b9de9dbe4-772-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-4e1cf0d3e6f6fe2552a269def0af1cd2403e266c-2540-after,bigvul-4e1cf0d3e6f6fe2552a269def0af1cd2403e266c-2540-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210-after,bigvul-84ca1ee18bbc32f3cb035d071e8271e064dfd4d7-1210-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931-before,bigvul-a151041807a7e3c702c5f935a742368333aa69d4-1931-before__dead_branch_after_opening_brace,dead_branch_after_opening_brace,1,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-88fcb3a6899d77b64195423333ad81a00803f997-1469-after,bigvul-88fcb3a6899d77b64195423333ad81a00803f997-1469-after__dead_branch_after_opening_brace,dead_branch_after_opening_brace,0,unreachable branch inserted,preserved_with_precondition,low,false,Adds an unreachable branch guarded by a constant-false condition. Constant-false guard detected.
bigvul,bigvul-f26f9aff6aaf67e9a430d16c266f91b13a5bff64-1000-after,bigvul-f26f9aff6aaf67e9a430d16c266f91b13a5bff64-1000-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-34cec721d39c76be1e0a600829a7b17bdfb832b6-1759-after,bigvul-34cec721d39c76be1e0a600829a7b17bdfb832b6-1759-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-curl-7_51_0-162-g3ab3c16-2749-after,bigvul-curl-7_51_0-162-g3ab3c16-2749-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-cabfb3680f78981d26c078a26e5c748531257ebb-455-after,bigvul-cabfb3680f78981d26c078a26e5c748531257ebb-455-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-c1e5ac16e77a21f87bdf3bc4dea61b037a17dddb-764-after,bigvul-c1e5ac16e77a21f87bdf3bc4dea61b037a17dddb-764-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-eee5cc2702929fd41cce28058dc6d6717f723f87-1224-after,bigvul-eee5cc2702929fd41cce28058dc6d6717f723f87-1224-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-2bcaf4649c1d495072967ea454e8c16dce044705-947-after,bigvul-2bcaf4649c1d495072967ea454e8c16dce044705-947-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-cf01fb9985e8deb25ccf0ea54d916b8871ae0e62-1685-after,bigvul-cf01fb9985e8deb25ccf0ea54d916b8871ae0e62-1685-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442-before,bigvul-ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636-1442-before__identifier_renaming,identifier_renaming,1,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-8fff105e13041e49b82f92eef034f363a6b1c071-911-after,bigvul-8fff105e13041e49b82f92eef034f363a6b1c071-911-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-7f2e4f4f553f6836be7683f66226afac3fa979b8-357-after,bigvul-7f2e4f4f553f6836be7683f66226afac3fa979b8-357-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-ae6650163c66a7eff1acd6eb8b0f752dcfa8eba5-2475-after,bigvul-ae6650163c66a7eff1acd6eb8b0f752dcfa8eba5-2475-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-2119afbe74ee0c914c1d5c4c859c594c08b0ad42-2571-after,bigvul-2119afbe74ee0c914c1d5c4c859c594c08b0ad42-2571-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-8a05766cb74af05c04c53e6c9d60c13fc4d59bf2-1557-after,bigvul-8a05766cb74af05c04c53e6c9d60c13fc4d59bf2-1557-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-08c642c09c38a9c6454ab43a9b53b2a89b9eef99-460-after,bigvul-08c642c09c38a9c6454ab43a9b53b2a89b9eef99-460-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-13bf9fbff0e5e099e2b6f003a0ab8ae145436309-2004-after,bigvul-13bf9fbff0e5e099e2b6f003a0ab8ae145436309-2004-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-81cdb259fb6d8c1c4ecfeea389ff5a73c07f5755-590-after,bigvul-81cdb259fb6d8c1c4ecfeea389ff5a73c07f5755-590-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178-before,bigvul-a1098f81c252b317ad34ea978aea2bc47760b215-1178-before__identifier_renaming,identifier_renaming,1,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-17b297d84df619eaf0362531c707bde6e1b45287-2213-after,bigvul-17b297d84df619eaf0362531c707bde6e1b45287-2213-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-f043bfc98c193c284e2cd768fefabe18ac2fed9b-2351-after,bigvul-f043bfc98c193c284e2cd768fefabe18ac2fed9b-2351-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-eee5cc2702929fd41cce28058dc6d6717f723f87-2586-after,bigvul-eee5cc2702929fd41cce28058dc6d6717f723f87-2586-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-363b02dab09b3226f3bd1420dad9c72b79a42a76-2530-after,bigvul-363b02dab09b3226f3bd1420dad9c72b79a42a76-2530-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-69ee9c92af91fdad5aabf0f5696cd0432102985f-206-after,bigvul-69ee9c92af91fdad5aabf0f5696cd0432102985f-206-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-28a00bcd8e318da18031b2ac8778c64147cd54f9-510-after,bigvul-28a00bcd8e318da18031b2ac8778c64147cd54f9-510-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-dab6cf55f81a6e16b8147aed9a843e1691dcd318-2675-after,bigvul-dab6cf55f81a6e16b8147aed9a843e1691dcd318-2675-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-7932c0bd7740f4cd2aa168d3ce0199e7af7d72d5-2237-after,bigvul-7932c0bd7740f4cd2aa168d3ce0199e7af7d72d5-2237-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-124eb202e70678539544f6268efc98131f19fa49-1832-after,bigvul-124eb202e70678539544f6268efc98131f19fa49-1832-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-943d595a018e69b550db08cccba1d0778a86705a-1438-after,bigvul-943d595a018e69b550db08cccba1d0778a86705a-1438-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
bigvul,bigvul-a4150b688a754d3d10d2ca385155b1c95d77d6ae-449-after,bigvul-a4150b688a754d3d10d2ca385155b1c95d77d6ae-449-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,false,Renames a simple local identifier under local-scope preconditions; external bindings must remain unchanged.
